Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0433,6.99140,7.00581,7.23626,-inf,7.51712,N,Y,Y,N,0.07787,0.00000,N,N,1,2
LOGZ,rf0433,-0.34507,-0.41100,-0.14069,-0.49011,0.09006,Y,Y,N,N,0.00000,0.00000,N,N,1,145
