Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0204,7.42350,7.35869,7.58194,7.28667,7.71157,Y,Y,N,N,0.00000,0.00000,N,N,1,62
LOGZ,rf0204,-0.47033,-0.54285,-0.33848,-0.61537,-0.21321,Y,Y,N,N,0.00000,0.00000,N,N,1,126
