Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0226,7.31548,7.25066,7.47391,7.17865,7.60354,Y,Y,N,N,0.00000,0.00000,N,N,1,47
LOGZ,rs0226,-0.41759,-0.48352,-0.27914,-0.55604,-0.16047,Y,Y,N,N,0.00000,0.00000,N,N,1,134
