Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0745,7.75478,7.66836,8.03564,7.56033,8.32371,Y,Y,N,N,0.00000,0.00010,N,N,1,108
LOGZ,rf0745,-0.71427,-0.78679,-0.49011,-0.86590,-0.23958,Y,Y,N,N,0.00000,0.00000,N,N,1,89
