Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs1236,7.09223,7.04181,7.23626,6.99140,7.36589,Y,Y,N,N,0.01791,0.00000,N,N,1,16
LOGZ,rs1236,-0.35825,-0.41759,-0.22640,-0.48352,-0.11432,Y,Y,N,N,0.00000,0.00000,N,N,1,143
