Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0212,7.14264,7.09223,7.33708,7.02741,7.53873,Y,Y,N,N,0.00146,0.00000,N,N,1,23
LOGZ,rs0212,-0.42418,-0.49011,-0.23958,-0.56263,-0.04839,Y,Y,N,N,0.00000,0.00000,N,N,1,133
