Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0428,7.32268,7.26507,7.49552,7.19305,7.63955,Y,Y,N,N,0.00000,0.00000,N,N,1,48
LOGZ,rf0428,-0.45715,-0.52307,-0.30551,-0.59560,-0.16706,Y,Y,N,N,0.00000,0.00000,N,N,1,128
