Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0985,7.28667,7.22186,7.46671,7.14984,7.61795,Y,Y,N,N,0.00000,0.00000,N,N,1,43
LOGZ,rs0985,-0.46374,-0.52967,-0.29892,-0.59560,-0.14728,Y,Y,N,N,0.00000,0.00000,N,N,1,127
