Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0398,7.22906,7.08502,7.56753,6.99140,7.77638,Y,Y,N,N,0.01792,0.00000,N,N,1,35
LOGZ,rf0398,0.08347,-0.22640,0.12962,-0.33848,0.21532,Y,Y,N,N,0.00000,0.00001,N,N,2,210
