Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0374,7.01301,6.99860,7.15704,-inf,7.30828,Y,Y,N,N,0.08592,0.00000,N,N,1,5
LOGZ,rf0374,-0.42418,-0.49670,-0.28573,-0.56922,-0.13410,Y,Y,N,N,0.00000,0.00000,N,N,1,133
