Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0081,7.18585,7.13544,7.30107,7.07782,7.40910,Y,Y,N,N,0.00000,0.00000,N,N,1,29
LOGZ,rs0081,-0.46374,-0.53626,-0.35166,-0.60219,-0.23958,Y,Y,N,N,0.00000,0.00000,N,N,1,127
