Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0901,7.14984,7.08502,7.31548,7.02021,7.60354,Y,Y,N,N,0.00301,0.00000,N,N,1,24
LOGZ,rs0901,-0.61537,-0.68130,-0.45715,-0.76701,-0.16706,Y,Y,N,N,0.00000,0.00000,N,N,2,104
