Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0950,7.38029,7.32268,7.64675,7.24346,7.81959,Y,Y,N,N,0.00000,0.00000,N,N,1,56
LOGZ,rs0950,-0.49011,-0.54945,-0.26595,-0.62197,-0.10773,Y,Y,N,N,0.00000,0.00000,N,N,1,123
