Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs1172,7.38029,7.32268,7.49552,7.27227,7.60354,Y,Y,N,N,0.00000,0.00000,N,N,1,56
LOGZ,rs1172,-0.52307,-0.59560,-0.40440,-0.66812,-0.29892,Y,Y,N,N,0.00000,0.00000,N,N,1,118
