Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0462,7.17865,7.12823,7.32268,7.07062,7.47391,Y,Y,N,N,0.00003,0.00000,N,N,1,28
LOGZ,rf0462,-0.52307,-0.58241,-0.37803,-0.64834,-0.21980,Y,Y,N,N,0.00000,0.00000,N,N,1,118
