Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs1100,7.22186,7.07782,7.40910,6.99860,7.56033,Y,Y,N,N,0.01129,0.00000,N,N,1,34
LOGZ,rs1100,-0.29233,-0.36485,-0.06817,-0.45055,0.04391,Y,Y,N,N,0.00000,0.00000,N,N,1,153
