Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0216,6.97700,7.03461,7.40190,6.98420,7.63955,N,N,Y,N,0.04254,0.00000,N,N,1,0
LOGZ,rf0216,0.12962,-0.14069,0.21532,-0.33848,0.28125,Y,Y,N,N,0.00000,0.01194,N,N,3,217
