Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs1368,7.40910,7.36589,8.22288,7.25786,8.61177,Y,Y,N,N,0.00000,0.00276,N,N,2,60
LOGZ,rs1368,-0.52967,-0.58900,-0.03520,-0.68790,0.09006,Y,Y,N,N,0.00000,0.00000,N,N,2,117
