Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0477,7.80519,7.68996,8.05005,7.57474,8.21568,Y,Y,N,N,0.00000,0.00000,N,N,1,115
LOGZ,rs0477,-0.53626,-0.60878,-0.32529,-0.69449,-0.18684,Y,Y,N,N,0.00000,0.00000,N,N,1,116
