Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0241,7.99243,7.89161,8.20128,7.77638,8.38132,Y,Y,N,N,0.00000,0.00002,N,N,1,141
LOGZ,rf0241,-0.66152,-0.72745,-0.45055,-0.80657,-0.30551,Y,Y,N,N,0.00000,0.00000,N,N,1,97
