Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0722,7.25066,7.15704,7.42350,7.08502,7.59634,Y,Y,N,N,0.00004,0.00000,N,N,1,38
LOGZ,rs0722,-0.39122,-0.44396,-0.18684,-0.51648,-0.04180,Y,Y,N,N,0.00000,0.00000,N,N,1,138
