Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0510,7.25066,7.13544,7.64675,7.00581,7.89881,Y,Y,N,N,0.01199,0.00000,N,N,1,38
LOGZ,rf0510,0.12962,-0.05498,0.22192,-0.22640,0.27466,Y,Y,N,N,0.00000,0.00596,N,N,2,217
