Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0251,6.99860,7.00581,7.20025,-inf,7.33708,N,Y,N,N,0.07466,0.00000,N,N,1,3
LOGZ,rf0251,-0.33188,-0.40440,-0.17365,-0.47693,-0.04839,Y,Y,N,N,0.00000,0.00000,N,N,1,147
