Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0264,6.97700,7.03461,7.40910,6.98420,7.63235,N,N,Y,N,0.04028,0.00000,N,N,2,0
LOGZ,rf0264,0.05709,-0.25936,0.10324,-0.37144,0.20873,Y,Y,N,N,0.00000,0.00019,N,N,2,206
