Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0710,7.11383,7.06342,7.31548,7.01301,7.51712,Y,Y,N,N,0.00500,0.00000,N,N,1,19
LOGZ,rs0710,-0.45715,-0.51648,-0.26595,-0.58241,-0.06817,Y,Y,N,N,0.00000,0.00000,N,N,1,128
