Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs1266,7.37309,7.32268,7.76918,7.21465,7.90601,Y,Y,N,N,0.00000,0.00000,N,N,3,55
LOGZ,rs1266,-0.45055,-0.48352,-0.14728,-0.57582,-0.02861,Y,Y,N,N,0.00000,0.00000,N,N,2,129
