Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0294,6.97700,7.02741,7.32988,6.98420,7.58914,N,N,Y,N,0.04336,0.00000,N,N,1,0
LOGZ,rf0294,0.14280,-0.04180,0.21532,-0.29233,0.27466,Y,Y,N,N,0.00000,0.01032,N,N,2,219
