Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0463,7.22186,7.07782,7.54593,6.99140,7.73317,Y,Y,N,N,0.02125,0.00000,N,N,1,34
LOGZ,rf0463,0.19554,-0.10773,0.20214,-0.25936,0.26147,Y,Y,N,N,0.00000,0.00189,N,N,2,227
