Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0953,7.20745,7.07782,7.35869,6.99140,7.50272,Y,Y,N,N,0.01637,0.00000,N,N,1,32
LOGZ,rs0953,0.09006,-0.04180,0.14280,-0.16047,0.20873,Y,Y,N,N,0.00000,0.00002,N,N,1,211
