Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0303,7.13544,7.08502,7.32268,7.02741,7.49552,Y,Y,N,N,0.00186,0.00000,N,N,1,22
LOGZ,rf0303,-0.40440,-0.47033,-0.22640,-0.54285,-0.06817,Y,Y,N,N,0.00000,0.00000,N,N,1,136
