Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0453,7.58194,7.33708,7.73317,7.11383,7.88441,Y,Y,N,N,0.00160,0.00000,N,N,1,84
LOGZ,rs0453,0.23510,0.11643,0.26147,-0.02861,0.28784,Y,Y,N,N,0.00000,0.01679,N,N,1,233
