Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0246,7.92762,7.81959,8.17247,7.70437,8.38132,Y,Y,N,N,0.00000,0.00007,N,N,1,132
LOGZ,rf0246,-0.64175,-0.71427,-0.43078,-0.79997,-0.25936,Y,Y,N,N,0.00000,0.00000,N,N,1,100
