Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0370,7.27227,7.19305,7.40190,7.12823,7.53153,Y,Y,N,N,0.00000,0.00000,N,N,1,41
LOGZ,rf0370,-0.39781,-0.45715,-0.26595,-0.52307,-0.14728,Y,Y,N,N,0.00000,0.00000,N,N,1,137
