Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0122,7.30107,7.22186,7.48832,7.12823,7.71877,Y,Y,N,N,0.00003,0.00000,N,N,1,45
LOGZ,rf0122,-0.52307,-0.60878,-0.33848,-0.69449,-0.10773,Y,Y,N,N,0.00000,0.00000,N,N,1,118
