Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0622,7.29387,7.21465,7.48112,7.12103,7.76918,Y,Y,N,N,0.00003,0.00000,N,N,1,44
LOGZ,rf0622,-0.54945,-0.62856,-0.39122,-0.70767,-0.15388,Y,Y,N,N,0.00000,0.00000,N,N,1,114
