Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0401,6.97700,7.01301,7.30107,-inf,7.51712,N,Y,Y,N,0.06033,0.00000,N,N,1,0
LOGZ,rs0401,0.03072,-0.19343,0.11643,-0.30551,0.22851,Y,Y,N,N,0.00000,0.00087,N,N,2,202
