Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0348,7.20025,7.08502,7.31548,6.99860,7.45231,Y,Y,N,N,0.01452,0.00000,N,N,1,31
LOGZ,rf0348,0.20873,0.10984,0.23510,-0.02202,0.26147,Y,Y,N,N,0.00000,0.00064,N,N,1,229
