Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs1109,7.22906,7.09223,7.42350,6.99140,7.58914,Y,Y,N,N,0.01926,0.00000,N,N,2,35
LOGZ,rs1109,0.10324,-0.09454,0.14939,-0.26595,0.21532,Y,Y,N,N,0.00000,0.00006,N,N,1,213
