Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0609,7.10663,7.04902,7.28667,6.99140,7.44511,Y,Y,N,N,0.01571,0.00000,N,N,1,18
LOGZ,rs0609,-0.28573,-0.35825,-0.13410,-0.43078,-0.00883,Y,Y,N,N,0.00000,0.00000,N,N,1,154
