Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0810,7.20025,7.14264,7.39470,7.07062,7.61795,Y,Y,N,N,0.00007,0.00000,N,N,1,31
LOGZ,rs0810,-0.47033,-0.53626,-0.27914,-0.61537,-0.06158,Y,Y,N,N,0.00000,0.00000,N,N,1,126
