Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0203,7.25786,7.09943,7.38029,6.99860,7.51712,Y,Y,N,N,0.01310,0.00000,N,N,1,39
LOGZ,rs0203,0.16258,0.04391,0.20873,-0.15388,0.24829,Y,Y,N,N,0.00000,0.00011,N,N,2,222
