Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs1298,7.19305,7.12103,7.37309,7.04181,7.58194,Y,Y,N,N,0.00155,0.00000,N,N,1,30
LOGZ,rs1298,-0.47033,-0.54285,-0.32529,-0.62197,-0.14728,Y,Y,N,N,0.00000,0.00000,N,N,1,126
