Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0179,7.14264,7.08502,7.43791,7.00581,7.65395,Y,Y,N,N,0.00841,0.00000,N,N,1,23
LOGZ,rs0179,-0.31870,-0.38463,-0.06158,-0.46374,0.09006,Y,Y,N,N,0.00000,0.00000,N,N,1,149
