Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0211,7.38029,7.18585,7.60354,7.02741,7.78358,Y,Y,N,N,0.00660,0.00000,N,N,1,56
LOGZ,rs0211,0.25488,0.10984,0.27466,-0.08795,0.29444,Y,Y,N,N,0.00000,0.04858,N,N,1,236
