Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0177,7.07062,7.02741,7.21465,6.98420,7.36589,Y,Y,N,N,0.03193,0.00000,N,N,1,13
LOGZ,rf0177,-0.30551,-0.37803,-0.18684,-0.44396,-0.06817,Y,Y,N,N,0.00000,0.00000,N,N,1,151
