Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs1165,7.33708,7.24346,7.52433,7.13544,7.67556,Y,Y,N,N,0.00007,0.00000,N,N,1,50
LOGZ,rs1165,-0.35825,-0.42418,-0.17365,-0.50989,-0.04839,Y,Y,N,N,0.00000,0.00000,N,N,1,143
