Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0707,6.97700,6.99860,7.18585,-inf,7.31548,N,Y,Y,N,0.09943,0.00000,N,N,1,0
LOGZ,rf0707,-0.35166,-0.42418,-0.19343,-0.49670,-0.05498,Y,Y,N,N,0.00000,0.00000,N,N,1,144
