Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0084,7.04181,7.02021,7.23626,6.98420,7.40190,Y,Y,N,N,0.04572,0.00000,N,N,1,9
LOGZ,rs0084,-0.31870,-0.38463,-0.16047,-0.45715,-0.01543,Y,Y,N,N,0.00000,0.00000,N,N,1,149
