Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0354,7.01301,7.04181,7.49552,6.98420,7.65395,N,Y,N,N,0.03150,0.00000,N,N,3,5
LOGZ,rf0354,-0.35825,-0.41100,0.00435,-0.49670,0.10324,Y,Y,N,N,0.00000,0.00000,N,N,3,143
