Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0236,7.20025,7.14264,7.35869,7.07782,7.53873,Y,Y,N,N,0.00002,0.00000,N,N,1,31
LOGZ,rs0236,-0.50330,-0.56922,-0.33848,-0.64175,-0.15388,Y,Y,N,N,0.00000,0.00000,N,N,1,121
