Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs1083,7.10663,7.08502,7.56033,7.00581,7.76198,Y,Y,N,N,0.00654,0.00000,N,N,2,18
LOGZ,rs1083,-0.45055,-0.47693,-0.08135,-0.55604,0.07687,Y,Y,N,N,0.00000,0.00000,N,N,1,129
