Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0250,7.66836,7.58194,7.81959,7.50272,7.94202,Y,Y,N,N,0.00000,0.00000,N,N,1,96
LOGZ,rf0250,-0.52967,-0.62197,-0.41100,-0.69449,-0.29892,Y,Y,N,N,0.00000,0.00000,N,N,1,117
