Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs1021,7.14984,7.09943,7.26507,7.04902,7.35869,Y,Y,N,N,0.00014,0.00000,N,N,1,24
LOGZ,rs1021,-0.39781,-0.46374,-0.29892,-0.52967,-0.19343,Y,Y,N,N,0.00000,0.00000,N,N,1,137
