Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0247,7.54593,7.46671,7.66836,7.38749,7.79799,Y,Y,N,N,0.00000,0.00000,N,N,1,79
LOGZ,rs0247,-0.58241,-0.66152,-0.45055,-0.73405,-0.32529,Y,Y,N,N,0.00000,0.00000,N,N,1,109
