Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0513,6.97700,7.02741,7.31548,6.98420,7.47391,N,N,Y,N,0.04490,0.00000,N,N,2,0
LOGZ,rf0513,0.07687,-0.18684,0.11643,-0.32529,0.18236,Y,Y,N,N,0.00000,0.00001,N,N,1,209
