Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0333,6.98420,7.04181,7.43070,6.98420,7.59634,N,Y,Y,N,0.03467,0.00000,N,N,2,1
LOGZ,rf0333,0.07028,-0.25936,0.10984,-0.37144,0.19554,Y,Y,N,N,0.00000,0.00000,N,N,2,208
