Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0128,7.22186,7.06342,7.46671,6.99140,7.66116,Y,Y,N,N,0.02452,0.00000,N,N,1,34
LOGZ,rs0128,0.07687,-0.14069,0.15599,-0.27914,0.23510,Y,Y,N,N,0.00000,0.00011,N,N,1,209
