Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0979,7.11383,7.06342,7.33708,6.99860,7.73317,Y,Y,N,N,0.00992,0.00000,N,N,1,19
LOGZ,rs0979,-0.56263,-0.63515,-0.35166,-0.71427,0.05050,Y,Y,N,N,0.00000,0.00000,N,N,2,112
