Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0224,6.97700,7.00581,7.27947,-inf,7.63955,N,Y,Y,N,0.08226,0.00000,N,N,1,0
LOGZ,rs0224,-0.06817,-0.23958,0.10324,-0.34507,0.25488,Y,Y,N,N,0.00000,0.00499,N,N,2,187
