Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs1170,7.06342,7.02741,7.26507,6.98420,7.44511,Y,Y,N,N,0.02701,0.00000,N,N,1,12
LOGZ,rs1170,-0.38463,-0.44396,-0.20003,-0.51648,-0.02861,Y,Y,N,N,0.00000,0.00000,N,N,1,139
