Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs1135,7.20025,7.13544,7.48832,7.05622,7.75478,Y,Y,N,N,0.00085,0.00000,N,N,1,31
LOGZ,rs1135,-0.44396,-0.51648,-0.16047,-0.60878,0.04391,Y,Y,N,N,0.00000,0.00000,N,N,1,130
