Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs1286,7.06342,7.05622,7.48832,6.99140,7.68276,Y,Y,N,N,0.02076,0.00000,N,N,1,12
LOGZ,rs1286,-0.28573,-0.33848,0.04391,-0.43737,0.14939,Y,Y,N,N,0.00000,0.00000,N,N,2,154
