Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0448,7.01301,6.99860,7.16424,-inf,7.29387,Y,Y,N,N,0.07685,0.00000,N,N,1,5
LOGZ,rf0448,-0.31870,-0.39122,-0.19343,-0.45715,-0.08135,Y,Y,N,N,0.00000,0.00000,N,N,1,149
