Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0092,7.30107,7.14264,7.44511,7.02021,7.60354,Y,Y,N,N,0.00743,0.00000,N,N,1,45
LOGZ,rf0092,0.19554,0.07028,0.22851,-0.07476,0.26807,Y,Y,N,N,0.00000,0.00190,N,N,1,227
